"","mean","lower","upper"
"2016-10-09",55.6235057369747,55.0241102501046,56.2387123319226
"2016-10-10",55.6310247274645,54.7869482056859,56.4907930802691
"2016-10-11",55.6509957043633,54.6309043871943,56.7138267196698
"2016-10-12",55.6859334560077,54.512731247365,56.9109311526523
"2016-10-13",55.7321905306514,54.3917794712492,57.1012300445828
"2016-10-14",55.7755719208509,54.2950525040121,57.2590579115264
"2016-10-15",55.8280173708713,54.2035539031399,57.4379164139812
"2016-10-16",55.8771429373618,54.150539068529,57.6270308401024
"2016-10-17",55.9307169068658,54.1012837099682,57.779727137818
"2016-10-18",55.9823894660788,54.0417033196193,57.8664100023433
"2016-10-19",56.0304924624261,53.9710664343326,58.031110831642
"2016-10-20",56.0723481813297,53.919414452669,58.2256542591343
"2016-10-21",56.1174971933018,53.8976828821452,58.3544226293945
"2016-10-22",56.1652404899541,53.8687277516434,58.4946174456562
"2016-10-23",56.221852207216,53.8063484536423,58.6605030434298
"2016-10-24",56.2803091029607,53.7573501171171,58.7813445106737
"2016-10-25",56.3413516180892,53.7465752661894,58.9413959256716
"2016-10-26",56.4107941583748,53.6997396337988,59.1069338122099
"2016-10-27",56.4894829093062,53.694868539479,59.2790014637787
"2016-10-28",56.5924564532833,53.7377157453779,59.5215835342154
"2016-10-29",56.7103243676462,53.7451944372066,59.6760176540023
"2016-10-30",56.8357858006045,53.7954497878455,59.9259944859657
"2016-10-31",56.9741739295584,53.8784059129998,60.1483823522005
"2016-11-01",57.1306756806185,53.9039616087101,60.3936423627565
"2016-11-02",57.3195191171749,53.9816414023555,60.686623089993
"2016-11-03",57.5011339361231,54.1081091888943,60.9726612782199
"2016-11-04",57.6745644535512,54.2313486927163,61.2231337016802
"2016-11-05",57.8550391618431,54.3269437282094,61.4930765526942
"2016-11-06",58.0393274351636,54.4097896992353,61.7551477404088
