"","mean","lower","upper"
"2019-03-17",63.8478855419758,63.0616479598954,64.6070393375627
"2019-03-18",64.0802910179585,62.985656765958,65.161003405527
"2019-03-19",64.3299595806749,62.9527518685338,65.6977776537035
"2019-03-20",64.5951635621557,62.9757524370502,66.2324490786936
"2019-03-21",64.858398848438,63.0225843042419,66.702008154283
"2019-03-22",65.1081841909985,63.0533202294993,67.1031100711646
"2019-03-23",65.3625599355614,63.1598388242596,67.5778179514407
"2019-03-24",65.617292885025,63.2377946044361,68.0001236412078
"2019-03-25",65.8396470944976,63.2930389800538,68.3807260959795
"2019-03-26",66.0108596617588,63.2782908714274,68.7634534423162
"2019-03-27",66.1579072788605,63.2932073462059,69.0073644389113
"2019-03-28",66.3114198632212,63.3118325623554,69.3501892434281
"2019-03-29",66.4649817554633,63.3263058010899,69.6669696928081
"2019-03-30",66.6225019837729,63.3348461158003,69.8878191582118
"2019-03-31",66.7775313390527,63.3430079134357,70.1929553759882
"2019-04-01",66.9246316515708,63.3392301388338,70.4635208286273
"2019-04-02",67.0744507099259,63.3832437616478,70.778488372263
"2019-04-03",67.2456984380454,63.4114403398711,71.070651001579
"2019-04-04",67.3885356725131,63.4031039342863,71.3705755940191
"2019-04-05",67.4783323460411,63.3383248047703,71.5811580187114
"2019-04-06",67.5455213293721,63.3321849154773,71.8087973208162
"2019-04-07",67.593227721317,63.2720564768108,71.9045406205216
"2019-04-08",67.6477459995874,63.2241011889383,72.1336059910119
"2019-04-09",67.701318023721,63.1305598250203,72.2690425601505
"2019-04-10",67.7539471542301,63.1163715797352,72.3844277136757
"2019-04-11",67.8029351700146,63.052088873676,72.5363840256855
"2019-04-12",67.8508454907554,62.9807230951596,72.6493046380013
"2019-04-13",67.8867834801625,62.9228461986791,72.8669675474263
"2019-04-14",67.8976370927793,62.7918546874068,73.0065645289377
