"","mean","lower","upper"
"2018-10-16",49.154490034779,48.8156091317713,49.5081608877272
"2018-10-17",49.1513852342385,48.6693754137469,49.664554398685
"2018-10-18",49.1519178980832,48.5236511601311,49.8263391665229
"2018-10-19",49.1485608923266,48.4308872709195,49.9585435559987
"2018-10-20",49.1473101298922,48.3313479762316,50.0676760100307
"2018-10-21",49.147339987701,48.2129491251229,50.1939552418477
"2018-10-22",49.1445853202176,48.1126303094156,50.292767685837
"2018-10-23",49.1449127382385,48.0235260188528,50.4205650839096
"2018-10-24",49.1527351640255,47.9279036120445,50.5569873009098
"2018-10-25",49.1672429489589,47.8328265308233,50.6983109620678
"2018-10-26",49.1866546824785,47.754784420208,50.8491566080781
"2018-10-27",49.2097313926807,47.6777414743551,51.0161932419678
"2018-10-28",49.2336694220478,47.5890220787281,51.158753646588
"2018-10-29",49.2573911540357,47.5159220514033,51.3366688817867
"2018-10-30",49.2819725182041,47.4345121352433,51.499390095763
"2018-10-31",49.3074292380163,47.3447654766865,51.6886694456251
"2018-11-01",49.3240555654462,47.2661483778769,51.8437558567612
"2018-11-02",49.3281726740022,47.1528082426312,51.9602936910672
"2018-11-03",49.3231558869853,47.0566824780266,52.0527098211712
"2018-11-04",49.3233560400783,46.9523336141006,52.2017119494448
"2018-11-05",49.3206008827162,46.8754721360337,52.3409550967744
"2018-11-06",49.3216279297845,46.7817327264065,52.4906525167816
"2018-11-07",49.3220244665148,46.7133946751274,52.6107471663046
"2018-11-08",49.3163680924029,46.6020398791742,52.6958003896681
"2018-11-09",49.298004518128,46.5028736527306,52.8080195168014
"2018-11-10",49.2821958330315,46.4256680700921,52.8682457080218
"2018-11-11",49.2694787029012,46.3178350031531,52.9075297823634
"2018-11-12",49.2614311890034,46.2131541833064,53.0281958622892
"2018-11-13",49.250772477906,46.1230175077001,53.1468589985277
