"","mean","lower","upper"
"2017-04-06",73.0975136688381,72.3072548727897,73.9123270386437
"2017-04-07",73.0752188349663,71.9585827101382,74.2038384487659
"2017-04-08",73.0109822674687,71.6223104589957,74.4071473258139
"2017-04-09",72.9655395103311,71.3767052531898,74.5957912641854
"2017-04-10",72.9194633278123,71.169097132558,74.7631950068591
"2017-04-11",72.8883573709626,70.9662750090972,74.9523468966702
"2017-04-12",72.8420577748829,70.8059360429623,75.0055809527898
"2017-04-13",72.8064350566595,70.5897350317779,75.1647729130666
"2017-04-14",72.7553519285605,70.3997958376661,75.2510850960155
"2017-04-15",72.7051787756963,70.1957189853561,75.3999877628608
"2017-04-16",72.6498792595901,69.9857672283344,75.4812458845565
"2017-04-17",72.5939042622408,69.7974534808796,75.489998786591
"2017-04-18",72.5337289934744,69.5909639751768,75.5405188702139
"2017-04-19",72.4581385785239,69.4640498884035,75.5794297352025
"2017-04-20",72.3833338159045,69.2479584186869,75.6929247464747
"2017-04-21",72.3049182309121,69.0654619626091,75.6955156124018
"2017-04-22",72.2342099472513,68.8886322142499,75.7639832085487
"2017-04-23",72.1591077176516,68.7293966952793,75.734094928006
"2017-04-24",72.0843669762479,68.5262179081631,75.7976589967997
"2017-04-25",72.0082123943532,68.3520574298918,75.7912730025442
"2017-04-26",71.9464542624312,68.1667559288034,75.8624709441312
"2017-04-27",71.9068711203391,68.0387307539106,75.9429341755986
"2017-04-28",71.8675246482742,67.8587468241496,76.0206979042068
"2017-04-29",71.8278307650874,67.7902376913892,76.0296765924863
"2017-04-30",71.7868087554168,67.6779633377595,76.0871663759697
"2017-05-01",71.7469895391088,67.5905996605321,76.2341764809889
"2017-05-02",71.7026593198823,67.460206648147,76.2783003821187
"2017-05-03",71.6522307406287,67.3450931934113,76.2853213614193
"2017-05-04",71.6116225827172,67.2494968489678,76.3702414613192
