"","mean","lower","upper"
"2016-08-23",58.3448860396215,57.6767324391754,59.0283463516959
"2016-08-24",58.4096451299232,57.4459243991075,59.3796568612476
"2016-08-25",58.4773886740207,57.3118124930702,59.6722021035498
"2016-08-26",58.5395899883899,57.1661645938338,59.9221627895257
"2016-08-27",58.6010904733586,57.1005388411954,60.1756029938479
"2016-08-28",58.667718267246,56.9827079000429,60.3810450385064
"2016-08-29",58.7330302670713,56.9146744231148,60.6023050274418
"2016-08-30",58.8007852888383,56.8466098542957,60.7650215692047
"2016-08-31",58.8657758430157,56.7970019956945,60.97901229936
"2016-09-01",58.9280506307884,56.709985487652,61.170549230558
"2016-09-02",58.9992254260558,56.6942077995342,61.3908376768705
"2016-09-03",59.0679394382868,56.6773535734305,61.5101470525664
"2016-09-04",59.1354148411423,56.6719863585882,61.7111394684237
"2016-09-05",59.2034277976442,56.6421397837829,61.9507303772761
"2016-09-06",59.2794424251737,56.639703855817,62.118538252721
"2016-09-07",59.3836008133055,56.6703434109352,62.3427590712718
"2016-09-08",59.5024831440726,56.6859490419115,62.5394581960808
"2016-09-09",59.6254530951955,56.7173757765848,62.7485611456579
"2016-09-10",59.7718949188859,56.7348034305005,63.018173606856
"2016-09-11",59.9317817651887,56.8421879622753,63.2835264430094
"2016-09-12",60.1007313245006,56.8823772895254,63.529920589166
"2016-09-13",60.268567065597,56.9988068105143,63.8130178922751
"2016-09-14",60.4469628884497,57.0562676134718,64.0815728955746
"2016-09-15",60.6758564998092,57.2118336019788,64.4942412395351
"2016-09-16",60.9452642212175,57.3864415802242,64.8892591568857
"2016-09-17",61.221555402147,57.5464649135546,65.306693601292
"2016-09-18",61.5003523386781,57.7161757829971,65.7072145470755
"2016-09-19",61.774533529767,57.9362832627586,66.0098950346436
"2016-09-20",62.0361460395767,58.1192207634507,66.3821024770215
