"","mean","lower","upper"
"2018-06-27",56.793337708667,56.332950055195,57.2580613297393
"2018-06-28",56.6731645688181,56.0347111309489,57.321114235963
"2018-06-29",56.5540723720705,55.7603776646035,57.3625912404136
"2018-06-30",56.4351157149015,55.5291435451715,57.3756746460394
"2018-07-01",56.3170806846924,55.3202797791422,57.3683592658423
"2018-07-02",56.1984122549732,55.1111658711983,57.3494850114698
"2018-07-03",56.0800320827199,54.8957258567288,57.3349714470158
"2018-07-04",55.9599095183178,54.6818634113554,57.3286295270037
"2018-07-05",55.8414147447681,54.4899593454871,57.2864158969968
"2018-07-06",55.7183492573368,54.2917285873243,57.2394609052901
"2018-07-07",55.5978766629196,54.1226703297271,57.193389422666
"2018-07-08",55.4687946421989,53.909048500776,57.1525590575031
"2018-07-09",55.3226593887814,53.7015616930384,57.0727860897297
"2018-07-10",55.1808895510765,53.4874678829163,56.9790240324912
"2018-07-11",55.0362370402537,53.2804980216331,56.9256748928069
"2018-07-12",54.8897043851328,53.0656049459238,56.8172409487346
"2018-07-13",54.7330086586159,52.8782215874197,56.7388201458053
"2018-07-14",54.5582275381885,52.6226486861969,56.6131341891531
"2018-07-15",54.3877671417798,52.3918436718048,56.5085133594628
"2018-07-16",54.2177673149764,52.1732115140758,56.3650916937435
"2018-07-17",54.0476760787421,51.9504435876396,56.2706537738336
"2018-07-18",53.8872932566869,51.7530154888608,56.182365528673
"2018-07-19",53.7450115827194,51.5919242253788,56.1009337516439
"2018-07-20",53.6070856836596,51.3859771442324,56.0064356998594
"2018-07-21",53.4673947333423,51.1904102297654,55.9402722327785
"2018-07-22",53.3297751024131,51.0120911659403,55.8702535544744
"2018-07-23",53.191480678111,50.8507592841145,55.7769314724366
"2018-07-24",53.0512191351329,50.6423763254393,55.6755824793159
"2018-07-25",52.9094118533215,50.4815714820362,55.588212065242
