"","mean","lower","upper"
"2018-03-21",64.3030039464307,63.7271974382391,64.8520662035109
"2018-03-22",64.388482279287,63.5754934280687,65.1770732222846
"2018-03-23",64.4754924863195,63.4841216534013,65.4795088928506
"2018-03-24",64.5667723589038,63.4281352455205,65.7269910747904
"2018-03-25",64.6565628314074,63.3635410469258,65.9449724906322
"2018-03-26",64.7416054060385,63.3002458537626,66.1536585866947
"2018-03-27",64.8261768398967,63.2578243371305,66.3811596269724
"2018-03-28",64.9202789521856,63.1928879304837,66.6144633740132
"2018-03-29",64.9937257200267,63.1750177882739,66.8206290859326
"2018-03-30",65.0489790352844,63.1363521805257,66.9407825235602
"2018-03-31",65.1105977148275,63.1171270180107,67.1255906168332
"2018-04-01",65.1680639850002,63.0472355398479,67.3268636151395
"2018-04-02",65.2061646489088,62.9785220825911,67.4409805607005
"2018-04-03",65.2171564695011,62.9765547982453,67.5531866299627
"2018-04-04",65.2335708585431,62.8988954619744,67.628519586723
"2018-04-05",65.2477589139546,62.8182927907331,67.7051811413243
"2018-04-06",65.2593333121687,62.7383299347608,67.8019188440654
"2018-04-07",65.2702655428901,62.6654314190811,67.9091738128011
"2018-04-08",65.2793701962436,62.6315188343099,67.979922231208
"2018-04-09",65.2902543643022,62.551530567205,68.095817862935
"2018-04-10",65.300382647591,62.486099224271,68.1817700543184
"2018-04-11",65.316174104564,62.4834377668061,68.2165844921228
"2018-04-12",65.3372513528156,62.4492986655595,68.3015252094218
"2018-04-13",65.364963942684,62.388372627752,68.4693292926616
"2018-04-14",65.3930960338345,62.3579029703818,68.5383111914336
"2018-04-15",65.4045111158007,62.3101856312094,68.6240876025543
"2018-04-16",65.4164735184939,62.2359544780115,68.6965701761725
"2018-04-17",65.4256750936173,62.2037579800483,68.806959433474
"2018-04-18",65.4352589747914,62.1599407987268,68.8658195269902
