"","mean","lower","upper"
"2017-01-02",58.372464440366,57.953894181346,58.7944544916953
"2017-01-03",58.4199608313587,57.8423180051059,59.0111794902432
"2017-01-04",58.4651135931133,57.7531086713903,59.2086940833523
"2017-01-05",58.5084591124138,57.6628207791027,59.3764905138669
"2017-01-06",58.5514369665381,57.6026479902465,59.5483566956022
"2017-01-07",58.5993569601355,57.5375776668476,59.7110176761646
"2017-01-08",58.6511845320122,57.5007359269146,59.8198110041424
"2017-01-09",58.7022107298584,57.4580953409753,59.9800135082777
"2017-01-10",58.7525030532961,57.431339419672,60.1415375759302
"2017-01-11",58.8050646415531,57.4033606752926,60.2666892348519
"2017-01-12",58.8602469182424,57.3884318327953,60.347468906913
"2017-01-13",58.9166192858029,57.3604126346184,60.5068148742996
"2017-01-14",58.9806727932868,57.3674063489285,60.6775388817286
"2017-01-15",59.0454643687834,57.3400004674112,60.791097004377
"2017-01-16",59.1132347284237,57.3340079898959,60.9808283069645
"2017-01-17",59.1827771509986,57.3403364841296,61.1275699753883
"2017-01-18",59.2534600253293,57.3360221050033,61.289190539089
"2017-01-19",59.3259439772565,57.3569374603128,61.4460408505664
"2017-01-20",59.3929663702837,57.3717546812435,61.6243739712583
"2017-01-21",59.4583326872435,57.3740725524783,61.7292192820116
"2017-01-22",59.5292488478576,57.3484808737356,61.8891404719177
"2017-01-23",59.5969154622867,57.3550920160851,62.0517441650011
"2017-01-24",59.6650811527586,57.3453215956116,62.2169447859984
"2017-01-25",59.7386436325991,57.3262860614471,62.3772765702428
"2017-01-26",59.8073907746175,57.339504808978,62.5348071703542
"2017-01-27",59.8791121171549,57.3575500748799,62.7189035221673
"2017-01-28",59.9521550057052,57.3573906156207,62.8690915568677
"2017-01-29",60.0258415032956,57.3784913943054,63.0200829490952
"2017-01-30",60.097706078159,57.3653878701427,63.1885823654828
