"","mean","lower","upper"
"2019-09-28",59.3120938958993,58.8655636197445,59.7760169358811
"2019-09-29",59.2384059952051,58.6054031622458,59.8934363970097
"2019-09-30",59.1646915987618,58.3874609353342,59.9578668898703
"2019-10-01",59.0922235909147,58.2014968586156,60.0147140051701
"2019-10-02",59.0177171448506,57.987568604606,60.0837329965232
"2019-10-03",58.9368307420448,57.8072222329664,60.1187776130119
"2019-10-04",58.856415655716,57.6431510926485,60.1533774757494
"2019-10-05",58.7766193196989,57.4698299187453,60.1584754492881
"2019-10-06",58.6929437123691,57.3276840710355,60.167887604593
"2019-10-07",58.6161660892349,57.1908141957309,60.1586857805769
"2019-10-08",58.5363779948676,57.062182012105,60.152874995423
"2019-10-09",58.4573522701199,56.9047746754617,60.176694188283
"2019-10-10",58.3740508030162,56.7534526224414,60.1953172942719
"2019-10-11",58.2939029320951,56.6131110317018,60.1930772062387
"2019-10-12",58.2261591616699,56.4856543436416,60.1868672901202
"2019-10-13",58.1395378801612,56.3242094201871,60.1669391688938
"2019-10-14",58.0151047869325,56.1513344251731,60.1067249858534
"2019-10-15",57.8870318337063,55.9585870081472,60.0465446086082
"2019-10-16",57.7571319935438,55.8011790851782,59.9354090937149
"2019-10-17",57.6246648240211,55.6012750139908,59.9086718110971
"2019-10-18",57.4904530241374,55.4116169719175,59.8148885115243
"2019-10-19",57.3590248895638,55.2385617733703,59.7591240468715
"2019-10-20",57.2254632277398,55.0435732353958,59.690646429123
"2019-10-21",57.0898414676985,54.8659743725159,59.6087522879951
"2019-10-22",56.9713919708839,54.6981525041121,59.5253095340841
"2019-10-23",56.8773445314083,54.5569226893046,59.5187061514033
"2019-10-24",56.7983594980265,54.4338518122349,59.5249255533382
"2019-10-25",56.7185315781543,54.2926817211542,59.4837024570959
"2019-10-26",56.6346924047383,54.1363776483833,59.4580239233874
