"","mean","lower","upper"
"2019-10-10",57.8329732291871,57.4286724629876,58.2356096490195
"2019-10-11",57.8097563925939,57.2255729800966,58.3949347316068
"2019-10-12",57.7860754987014,57.0808331247077,58.521653544779
"2019-10-13",57.7648435838736,56.954413214594,58.6149112453176
"2019-10-14",57.7266950409556,56.840099808252,58.6698370598212
"2019-10-15",57.6634007487009,56.6798211781744,58.7122282671874
"2019-10-16",57.5825480945092,56.5024186287027,58.7232799028208
"2019-10-17",57.4999753463883,56.3437029212135,58.7281083760765
"2019-10-18",57.4181894927179,56.1805577142282,58.7239210381113
"2019-10-19",57.3426742861098,56.0617879619429,58.7384169215059
"2019-10-20",57.2738685914229,55.9196142817508,58.7273814826882
"2019-10-21",57.2160837480796,55.8202313916284,58.7348663636364
"2019-10-22",57.1770632513176,55.7080527341854,58.7221587080641
"2019-10-23",57.1544899051222,55.6256301968152,58.7739862747482
"2019-10-24",57.1348001611796,55.5642843422623,58.8211679733432
"2019-10-25",57.1265895109319,55.4953654339993,58.9006043533354
"2019-10-26",57.1281938747262,55.4344636125955,58.9661444689064
"2019-10-27",57.1455728884689,55.3908724846592,59.0427045144429
"2019-10-28",57.1652812865791,55.3718145056644,59.1397177552208
"2019-10-29",57.1884157189878,55.3566682255404,59.2134798563148
"2019-10-30",57.2220211468904,55.3490032518619,59.2944983441677
"2019-10-31",57.2626150216057,55.307228072053,59.4126206928506
"2019-11-01",57.2986469031375,55.2644603045478,59.5263732916508
"2019-11-02",57.3367063802328,55.2591031122245,59.5968443055766
"2019-11-03",57.3756527295727,55.2475579477569,59.6955193546481
"2019-11-04",57.4127143328973,55.2244634972813,59.7812720110626
"2019-11-05",57.458081888619,55.2210114773456,59.8561923454527
"2019-11-06",57.5103714118213,55.2523506120389,59.9807213989122
"2019-11-07",57.5808505145123,55.2350918862829,60.1360677925079
