"","mean","lower","upper"
"2018-10-13",49.0015897304943,48.667633999344,49.3479393690028
"2018-10-14",48.9866902682639,48.5006101841612,49.4915693306166
"2018-10-15",48.9761737493881,48.3715581193704,49.6344041616095
"2018-10-16",48.9678237002032,48.2592106551932,49.7508189328654
"2018-10-17",48.9684694020166,48.1419035151064,49.8957863425008
"2018-10-18",48.9732756761973,48.0430798322611,50.0295559061697
"2018-10-19",48.9725719856598,47.9416379706916,50.1652244603277
"2018-10-20",48.9777386563436,47.8439182007401,50.2865609113661
"2018-10-21",48.9845147333434,47.7633928245701,50.4496305115612
"2018-10-22",48.9950416847404,47.6702761324172,50.5845392318629
"2018-10-23",49.0078821056609,47.5749297980589,50.7571844147931
"2018-10-24",49.0217563421528,47.5155959954918,50.9357156448055
"2018-10-25",49.0433644263966,47.424986394102,51.084435975149
"2018-10-26",49.0698746660231,47.3464534823436,51.2911102280234
"2018-10-27",49.0983519496516,47.2642554010709,51.5080334791249
"2018-10-28",49.1329151783777,47.1792376298287,51.7275585332521
"2018-10-29",49.1743431074021,47.1169021871809,51.9421603962437
"2018-10-30",49.2200280554785,47.0593723287223,52.1794069887735
"2018-10-31",49.2678089550182,46.9591870625175,52.4421836712676
"2018-11-01",49.3101802699339,46.8830190664972,52.6858262402261
"2018-11-02",49.3488352400945,46.7877934344306,52.8688587087719
"2018-11-03",49.3834527950343,46.7400989848911,53.0419415718636
"2018-11-04",49.424024549546,46.6529825976158,53.2794326105326
"2018-11-05",49.4700764387508,46.5725971330214,53.5145501337574
"2018-11-06",49.5242590382735,46.5147046578858,53.7427192593171
"2018-11-07",49.5856088723492,46.4372177209972,54.0293075945435
"2018-11-08",49.6436737134399,46.336510472309,54.216746203265
"2018-11-09",49.702619305306,46.2496982424949,54.4955061241479
"2018-11-10",49.7628939015781,46.1804590655664,54.799943120288
