"","mean","lower","upper"
"2017-04-22",72.9920073359584,72.1993600086659,73.7915649710371
"2017-04-23",72.9770878409115,71.8463496149147,74.1168978540123
"2017-04-24",72.9624964498962,71.562865882382,74.3756836486007
"2017-04-25",72.9488531135773,71.334366296445,74.563767568111
"2017-04-26",72.9377936762626,71.1626511088708,74.7661128826366
"2017-04-27",72.9441293013807,71.0095500469104,74.9847231659442
"2017-04-28",72.9655047606428,70.8649521778321,75.1445891360631
"2017-04-29",73.0073561970425,70.8078665580942,75.3499661731303
"2017-04-30",73.0392907543831,70.6489595034279,75.5048167178532
"2017-05-01",73.0794766429265,70.5430714948626,75.6744513768778
"2017-05-02",73.1245474404628,70.4507733630038,75.8252506612229
"2017-05-03",73.1663279347907,70.379908703389,76.017172607402
"2017-05-04",73.2047455466782,70.279105228977,76.2249564356354
"2017-05-05",73.2463684056726,70.1962358337397,76.3975283204979
"2017-05-06",73.2889854607563,70.1120276969604,76.6002405664653
"2017-05-07",73.3103661964527,69.9898802339032,76.7082875652937
"2017-05-08",73.3209718742323,69.8917514392303,76.7767519248142
"2017-05-09",73.324992179798,69.8499689882998,76.9213753421791
"2017-05-10",73.3221693390079,69.7274462150578,77.0042258016029
"2017-05-11",73.3241729081832,69.6237710552198,77.1083322797775
"2017-05-12",73.328526475154,69.4894521846388,77.2830085475918
"2017-05-13",73.3368407220943,69.4825043772868,77.3608307951514
"2017-05-14",73.3767609795254,69.4242066487718,77.448260941602
"2017-05-15",73.432285581129,69.3753919604818,77.6081615166467
"2017-05-16",73.4974662901997,69.2950475087017,77.7908511580273
"2017-05-17",73.5569574825389,69.3212148997883,77.9905223847009
"2017-05-18",73.6192466422766,69.3139827174722,78.1771383261287
"2017-05-19",73.6793794128358,69.287132880742,78.3039265177978
"2017-05-20",73.7439368915944,69.2783479261064,78.5015843727021
