"","mean","lower","upper"
"2016-07-26",59.1159278267792,58.3941531939822,59.8497499416267
"2016-07-27",59.0735483589858,58.0621776058327,60.0883058942664
"2016-07-28",59.0297677689271,57.8016807710401,60.2788111632512
"2016-07-29",58.9861357259813,57.5677744877375,60.4620115496312
"2016-07-30",58.9413637600151,57.3589518217242,60.6103266199056
"2016-07-31",58.8974251368358,57.1364341641124,60.7392421288091
"2016-08-01",58.8555539494834,56.965052516363,60.8803171730624
"2016-08-02",58.8114434619628,56.8210842486064,60.9124431263913
"2016-08-03",58.7693661818431,56.6586616387966,61.0308934790275
"2016-08-04",58.7222207366717,56.518625431136,61.1271223716698
"2016-08-05",58.6726402118328,56.3204109301603,61.1689555513454
"2016-08-06",58.623438806016,56.1608281103105,61.2769937401466
"2016-08-07",58.5718607366128,56.0005814605233,61.2904829627008
"2016-08-08",58.5182164933619,55.8084685423079,61.3205231859739
"2016-08-09",58.4717283068433,55.6333285751905,61.4322136675609
"2016-08-10",58.4195549051913,55.5744240372112,61.4826752709637
"2016-08-11",58.3692164378744,55.3789475909234,61.5373602761151
"2016-08-12",58.3125550150699,55.2557315840355,61.5293572178649
"2016-08-13",58.2552133528543,55.1000491980587,61.6060761496368
"2016-08-14",58.2072286927471,54.9043765710031,61.618266028983
"2016-08-15",58.1565992467951,54.7535402817067,61.6892263238154
"2016-08-16",58.0820062872646,54.5520831131927,61.68818400409
"2016-08-17",58.0157566272263,54.4042137252673,61.7208912443454
"2016-08-18",57.9838203488189,54.2975025647095,61.8149062727258
"2016-08-19",57.9719535493696,54.2350109992881,61.9383367378699
"2016-08-20",57.9773928333607,54.1799216002223,62.0148368458929
"2016-08-21",57.9916155059989,54.1037921682462,62.1119166417274
"2016-08-22",58.0094507859587,54.0459516711175,62.2010116056725
"2016-08-23",58.0254785764269,53.9862803844613,62.2368824120404
