"","mean","lower","upper"
"2016-12-03",57.3015674070225,56.7214545560016,57.9072705303996
"2016-12-04",57.4156244926933,56.6144105985323,58.3128990393918
"2016-12-05",57.5451395042536,56.5655529290558,58.6547321465023
"2016-12-06",57.6717175400086,56.5262341251872,58.9351565574704
"2016-12-07",57.8053513776855,56.5329472745549,59.2456110599688
"2016-12-08",57.9367873959989,56.4950230860749,59.578916134517
"2016-12-09",58.0772639494349,56.5191103567639,59.9232469650663
"2016-12-10",58.2148218619786,56.5473761591849,60.1827914516867
"2016-12-11",58.3580233356842,56.5753376898947,60.4926192327255
"2016-12-12",58.4933453480979,56.6138849740123,60.7601759003233
"2016-12-13",58.6318732292102,56.6153334491086,61.0501651451288
"2016-12-14",58.7633858843183,56.6394282877255,61.3107798324526
"2016-12-15",58.8854299988066,56.6522856261863,61.5835888286511
"2016-12-16",59.0141929515513,56.7036800038178,61.8117078470566
"2016-12-17",59.1415499462579,56.7372301171012,62.0834005495244
"2016-12-18",59.2687819114729,56.7596589536106,62.3191618055781
"2016-12-19",59.3904450551239,56.7885602314575,62.6170422991148
"2016-12-20",59.5088583025403,56.8199627962053,62.834407477655
"2016-12-21",59.6308112090016,56.8573345119913,63.1399146328349
"2016-12-22",59.7499044495512,56.8995881082059,63.3444040750478
"2016-12-23",59.8710545733729,56.8936679484669,63.5861891954647
"2016-12-24",59.9979470259033,56.9416698114154,63.8217607200495
"2016-12-25",60.1259083456197,56.9579607000211,64.0810219339263
"2016-12-26",60.2527753349265,56.9926569880656,64.3855717318541
"2016-12-27",60.3888185542257,57.0590767835097,64.6464318593086
"2016-12-28",60.5283816995106,57.1248514648236,64.8818989733283
"2016-12-29",60.6780605762229,57.1907104816859,65.1170499451486
"2016-12-30",60.8216865195024,57.242521983205,65.3756240717697
"2016-12-31",60.9867458104505,57.3009666153556,65.6722913778518
