"","mean","lower","upper"
"2015-11-11",13.3080362415996,13.1233010732427,13.4936633004437
"2015-11-12",13.3286974707016,13.0621095023214,13.5904384956851
"2015-11-13",13.3499447545017,13.0183507982917,13.691906642321
"2015-11-14",13.3726020589911,12.982581511709,13.774711198448
"2015-11-15",13.3987545907226,12.9514093879158,13.8658452171295
"2015-11-16",13.4277321799435,12.9223747104798,13.9710663391088
"2015-11-17",13.4581899996448,12.9092987783695,14.0665571641295
"2015-11-18",13.4897180340805,12.8818253666898,14.1490790018118
"2015-11-19",13.5233068081243,12.8680133274618,14.2543224758181
"2015-11-20",13.5554828478978,12.8470514084471,14.3537116008899
"2015-11-21",13.5866863878842,12.8191605991009,14.4538752863479
"2015-11-22",13.6125766872267,12.8041906065951,14.5300771973591
"2015-11-23",13.6391166235555,12.7851868825523,14.6219162645243
"2015-11-24",13.6688327911139,12.7626788752433,14.6953118377435
"2015-11-25",13.7002433502636,12.7598977803958,14.823219719572
"2015-11-26",13.7331589794752,12.7351117832834,14.9206926194407
"2015-11-27",13.7630782562724,12.7168663303522,15.0082277095902
"2015-11-28",13.7922074168907,12.7090871387079,15.1150976242573
"2015-11-29",13.8217848935603,12.6838069933277,15.2102437767073
"2015-11-30",13.8520769906902,12.6670330863507,15.3134387115398
"2015-12-01",13.8826140758228,12.6526815839645,15.4375647095251
"2015-12-02",13.9143329266175,12.6562112037061,15.5377933878178
"2015-12-03",13.9421065240551,12.6528256560772,15.645444416718
"2015-12-04",13.9690537001333,12.6125845975113,15.7493759311319
"2015-12-05",13.9946330076201,12.6038631613381,15.8533394950854
"2015-12-06",14.0198801565852,12.5833792492535,15.9448437207837
"2015-12-07",14.0459736094302,12.5626441015718,16.0521337251287
"2015-12-08",14.0784950341487,12.5664238900725,16.140822345351
"2015-12-09",14.1117535738678,12.5571214618171,16.2435383876398
