"","mean","lower","upper"
"2016-05-13",50.1844584542012,49.4509464387006,50.948259717392
"2016-05-14",50.1132964270005,49.0466381065752,51.1884537960027
"2016-05-15",50.0425884124885,48.764142328145,51.3424342329356
"2016-05-16",49.9856373793305,48.5050609590334,51.532469400434
"2016-05-17",49.9976201920175,48.3375284212889,51.7601105491143
"2016-05-18",50.0516234457282,48.2283409472529,51.958749957776
"2016-05-19",50.1083083478531,48.135431898251,52.1419277428898
"2016-05-20",50.1693643992397,48.0533031853386,52.452012054691
"2016-05-21",50.2326881916098,47.9631653390303,52.6914859198324
"2016-05-22",50.2960656055003,47.8257917119769,52.87180312253
"2016-05-23",50.363138299512,47.8176260526497,53.0556493908823
"2016-05-24",50.4348583721299,47.8059998837345,53.2847532013664
"2016-05-25",50.5087818315399,47.7884098211828,53.4594731931628
"2016-05-26",50.5842249692671,47.7687971541525,53.6966414035125
"2016-05-27",50.6771660380705,47.7111126544362,53.9409900726035
"2016-05-28",50.7737834885895,47.7288663922493,54.1611229396329
"2016-05-29",50.8956940451013,47.7175817460439,54.4015567879971
"2016-05-30",51.0315471007806,47.7406347938775,54.6982570035871
"2016-05-31",51.1845304542953,47.8646519095797,55.0079661860684
"2016-06-01",51.3575864513543,47.9518886001852,55.2881868706802
"2016-06-02",51.5342489986112,48.045665451172,55.5751769934682
"2016-06-03",51.71183946078,48.1137368734763,55.9316418532553
"2016-06-04",51.8914206408521,48.2012213085436,56.1843860872963
"2016-06-05",52.0655130327442,48.2685679174587,56.4342212465676
"2016-06-06",52.2458345261091,48.3967999541603,56.805359175871
"2016-06-07",52.4310445137633,48.4196557296667,57.1010217173406
"2016-06-08",52.6181971974067,48.5529212208277,57.4162928850174
"2016-06-09",52.7985659227556,48.6407732809948,57.6388443272126
"2016-06-10",52.9786847803966,48.7110344815142,57.9669345242737
