"","mean","lower","upper"
"2016-05-14",50.1343001192978,49.3608295303653,50.9131644909635
"2016-05-15",50.0527127117949,48.9762582239732,51.149192304489
"2016-05-16",49.9876118659576,48.676725015666,51.3343431689332
"2016-05-17",49.9883427732582,48.4864326105166,51.5641909632693
"2016-05-18",50.0523568285133,48.3739262912418,51.8233702987476
"2016-05-19",50.122045409855,48.2501218442052,52.1151949811681
"2016-05-20",50.1915475717373,48.174049817016,52.3479898824288
"2016-05-21",50.2700993548744,48.0906980249127,52.5616898697184
"2016-05-22",50.351663260789,48.0466524589391,52.8503580213747
"2016-05-23",50.4424425105788,48.066031612266,53.0787499576924
"2016-05-24",50.5377077167503,47.9992668135181,53.3557057141959
"2016-05-25",50.6402412205301,47.9435184136465,53.5578509079615
"2016-05-26",50.7369178623037,47.8763556652622,53.8079505371173
"2016-05-27",50.8357334782329,47.8610898354717,53.9907093724538
"2016-05-28",50.9480986310612,47.8640131242329,54.3059398538322
"2016-05-29",51.0920293722161,47.8936411251378,54.5756691832677
"2016-05-30",51.2527852490168,47.9166311753067,54.8278493015884
"2016-05-31",51.4130789433156,47.9874191756858,55.115013031609
"2016-06-01",51.5737949548369,48.0745137313647,55.4268695316739
"2016-06-02",51.741901205892,48.1045120970193,55.7354249071495
"2016-06-03",51.915161951299,48.2049229827914,55.9784244496071
"2016-06-04",52.0875698108348,48.2659058049264,56.3143936838604
"2016-06-05",52.2622144754188,48.3623276227483,56.6100050428781
"2016-06-06",52.4380853598616,48.3958001823124,56.9345849245199
"2016-06-07",52.6120729375935,48.4574091434677,57.2089514397319
"2016-06-08",52.7977507867838,48.5778621588554,57.4453212259467
"2016-06-09",52.9784885112505,48.6351860104691,57.8493639946423
"2016-06-10",53.1577644853775,48.7408971255929,58.121482126379
"2016-06-11",53.3405070093225,48.8326662840641,58.4279266068114
