"","mean","lower","upper"
"2018-08-27",51.7896120275942,51.4378361482354,52.1436614615408
"2018-08-28",51.7396143884417,51.228391991417,52.246442873648
"2018-08-29",51.6915672982227,51.0648098171531,52.3140153618961
"2018-08-30",51.6434300883281,50.9151101691566,52.3681230741703
"2018-08-31",51.5895068782337,50.7841543860588,52.3901569749292
"2018-09-01",51.5388987689861,50.6462999796321,52.4465244749383
"2018-09-02",51.4855578109888,50.5279722145461,52.445476727236
"2018-09-03",51.4282194821261,50.3899292056819,52.4599664767323
"2018-09-04",51.3625609963417,50.2649055084162,52.4649916171473
"2018-09-05",51.2875530077398,50.1213089844425,52.4489340169042
"2018-09-06",51.2045987970736,49.9882026386854,52.4202788276959
"2018-09-07",51.1156910792466,49.8418399962589,52.3848220001013
"2018-09-08",51.0152276548924,49.6662572530892,52.3293593411853
"2018-09-09",50.905157765054,49.5219135762316,52.2455663446357
"2018-09-10",50.7901972288427,49.3653832727481,52.1964196492021
"2018-09-11",50.6731401665572,49.2039234074713,52.1497168790342
"2018-09-12",50.5529242942277,49.0425576248014,52.0458423509842
"2018-09-13",50.4389147992362,48.8458882849688,51.9923367438162
"2018-09-14",50.325166813863,48.6727570673825,51.9504776568712
"2018-09-15",50.2122620705041,48.5137863715962,51.8794822459224
"2018-09-16",50.0986691223151,48.3773094169643,51.8057897240734
"2018-09-17",49.9873325065718,48.2555968146184,51.7621457601319
"2018-09-18",49.8727099719269,48.0730700158084,51.6504465724272
"2018-09-19",49.7601526790261,47.9112399052863,51.5824599161707
"2018-09-20",49.6608420995674,47.7943621746566,51.5079760242047
"2018-09-21",49.5736414655694,47.6411024141615,51.4526019882861
"2018-09-22",49.4930784104099,47.5318651994558,51.4599951337649
"2018-09-23",49.4320217244469,47.4427858128577,51.4128250051164
"2018-09-24",49.3839298427952,47.3526011299411,51.4192199652745
