"","mean","lower","upper"
"2018-04-03",64.7130433392826,64.1429818245485,65.3037015726755
"2018-04-04",64.7527967513516,63.9434413131454,65.6039677221628
"2018-04-05",64.7872542325102,63.7767417104505,65.8259131146539
"2018-04-06",64.8188205737391,63.6789945796513,65.9915242853455
"2018-04-07",64.8544372504385,63.5510991696806,66.1712221952996
"2018-04-08",64.8854405485764,63.4796402496709,66.3609804836647
"2018-04-09",64.9123151913492,63.3750709756482,66.523709831583
"2018-04-10",64.9371148829118,63.3109667566385,66.6459539070665
"2018-04-11",64.9597120801846,63.2269002039024,66.75646585852
"2018-04-12",64.9773556004562,63.1237898132488,66.9189554294549
"2018-04-13",65.0005700450612,63.0685583871148,67.0261575805548
"2018-04-14",65.0158385071471,62.97977373993,67.164544479198
"2018-04-15",65.029956820936,62.9413572826606,67.2785542081087
"2018-04-16",65.040174211073,62.8446657053484,67.3889677792523
"2018-04-17",65.0479182557928,62.7442502454377,67.4838100522837
"2018-04-18",65.0572524083352,62.6689394131423,67.5940771455212
"2018-04-19",65.0658694965999,62.5720637903323,67.7087173764973
"2018-04-20",65.0579092440226,62.5227636632122,67.7795253732307
"2018-04-21",65.0275681075395,62.3750793491216,67.7808960211667
"2018-04-22",64.9895186397333,62.2721895338792,67.8309185993516
"2018-04-23",64.953202045887,62.1964724897889,67.8401489631585
"2018-04-24",64.9191192234449,62.0596035153724,67.921787917602
"2018-04-25",64.8887304033634,62.0177409437044,67.9867688568062
"2018-04-26",64.855314184507,61.8827023886692,67.9920473145644
"2018-04-27",64.8246382709709,61.7536957395724,68.0490929537004
"2018-04-28",64.7935346011372,61.699802635541,68.0542833546904
"2018-04-29",64.7570299227168,61.552330449237,68.0427437460391
"2018-04-30",64.7218148248777,61.4678958457273,68.1001526919225
"2018-05-01",64.6821897864497,61.3852792289722,68.1430005607228
