"","mean","lower","upper"
"2016-03-03",42.1695800472079,41.3789553197339,42.9573262721619
"2016-03-04",42.6665359955661,41.5472049365626,43.8377166927024
"2016-03-05",43.1804786294015,41.7315048097993,44.6311975623096
"2016-03-06",43.6976635354438,42.0059989232891,45.453540903111
"2016-03-07",44.2186397905385,42.2801565006639,46.2100802053123
"2016-03-08",44.7594724647763,42.6149840680398,47.039231858721
"2016-03-09",45.3040451805747,42.9169567456363,47.7828157604371
"2016-03-10",45.8485376283942,43.2481071600222,48.5505006319808
"2016-03-11",46.398232780534,43.6013223727835,49.3580806495095
"2016-03-12",46.9546085132014,43.9613140849038,50.0706832342106
"2016-03-13",47.5307794664532,44.3739833691553,50.8884426254589
"2016-03-14",48.1108488383377,44.7463049156293,51.7091056167578
"2016-03-15",48.7142108709527,45.1315849375403,52.5604430403305
"2016-03-16",49.3299422559513,45.5642827057636,53.4449506924635
"2016-03-17",49.9450900060203,45.9483997999938,54.2815243146447
"2016-03-18",50.5582133185491,46.3676888350198,55.1909701204886
"2016-03-19",51.1701695494988,46.7907376578762,56.1236848646626
"2016-03-20",51.7908471045183,47.1804499951739,56.9780735309518
"2016-03-21",52.4168462604302,47.6085726427444,57.8379495497106
"2016-03-22",53.0123462324496,47.9265101782759,58.5895064300851
"2016-03-23",53.5631085101846,48.3506451253171,59.3734159408724
"2016-03-24",54.0932204636647,48.5900387170441,60.0912433681791
"2016-03-25",54.613157336262,48.9630598280446,60.8025724277491
"2016-03-26",55.1457994179523,49.3130816939495,61.5212610930181
"2016-03-27",55.664683750967,49.6470145811997,62.3101236994757
"2016-03-28",56.1826712867631,49.9996779631135,63.0732794405897
"2016-03-29",56.7006232843081,50.3445114970067,63.8640903822361
"2016-03-30",57.1987732634922,50.7185149679464,64.5568067398419
"2016-03-31",57.6740942240388,50.9959666446784,65.1880359672762
