"","mean","lower","upper"
"2019-06-28",65.8045985036558,65.2540268576279,66.3772754836455
"2019-06-29",65.7160674361865,64.951501064554,66.5262511071755
"2019-06-30",65.6305073636025,64.683250128081,66.6460786909807
"2019-07-01",65.5364844544584,64.4439814046689,66.7051836606576
"2019-07-02",65.433221703946,64.1988232902141,66.7587546050092
"2019-07-03",65.3293026054825,63.9840449972661,66.8231260060348
"2019-07-04",65.2251351449796,63.7468554640574,66.8669355477402
"2019-07-05",65.1308800998317,63.5807879870309,66.9018416847484
"2019-07-06",65.0160181384928,63.3653313944913,66.8699425089824
"2019-07-07",64.8716716120002,63.1069944606398,66.8083537631367
"2019-07-08",64.7114935269764,62.8684936507421,66.7690785710592
"2019-07-09",64.5461586095808,62.5865173215523,66.7470436750239
"2019-07-10",64.3826200913767,62.3927065143173,66.672155997487
"2019-07-11",64.2221844661749,62.1419091346401,66.6224068715917
"2019-07-12",64.0622864306208,61.9112512075962,66.5243491979638
"2019-07-13",63.9163337751316,61.7107287961727,66.3995800664327
"2019-07-14",63.7868397968284,61.452022439726,66.3707975047005
"2019-07-15",63.6657611186042,61.2582672897619,66.3538422935497
"2019-07-16",63.5417028166052,61.0541458622432,66.3163874014889
"2019-07-17",63.4288002680147,60.8455572527924,66.3915896145643
"2019-07-18",63.3146127700451,60.6864769796717,66.3982720836401
"2019-07-19",63.2008554646138,60.4813916565551,66.3108716422981
"2019-07-20",63.0857912966996,60.3487771357956,66.2935808996722
"2019-07-21",62.9692828972383,60.1154937615111,66.2573395829664
"2019-07-22",62.8549297154012,59.9712038866804,66.2508251461438
"2019-07-23",62.7380957906925,59.7554233562268,66.1527878626544
"2019-07-24",62.6215207171714,59.597844457069,66.1200037163778
"2019-07-25",62.5029296194017,59.4328775361454,66.1154294710471
"2019-07-26",62.3915687826939,59.2798382104674,66.0896761895143
