"","mean","lower","upper"
"2016-09-10",57.9363551912424,57.4347880481472,58.4402874619614
"2016-09-11",58.0251888932459,57.3137710222929,58.742530188066
"2016-09-12",58.1145932423583,57.227991138263,59.0015216026543
"2016-09-13",58.2035774064403,57.1804087567915,59.2259861202712
"2016-09-14",58.2960106460568,57.1268134673999,59.45100127207
"2016-09-15",58.3832792592047,57.0833543162275,59.6623867222605
"2016-09-16",58.4688825252369,57.0575560386968,59.8468757484603
"2016-09-17",58.5542318826002,57.0714744114901,59.9992270647602
"2016-09-18",58.6375839443793,57.0422813138086,60.1776699623704
"2016-09-19",58.7239503966397,57.0350945282486,60.3897845261427
"2016-09-20",58.7921818185597,57.0222611608997,60.58224756181
"2016-09-21",58.8375448193311,56.977784980716,60.679128775551
"2016-09-22",58.8797275615747,56.9399575769909,60.8239182844957
"2016-09-23",58.9183786010839,56.9149690410047,60.9217122388723
"2016-09-24",58.9578788180484,56.8959336090301,61.0292760650276
"2016-09-25",59.0015398180735,56.8411241735596,61.1181361051654
"2016-09-26",59.0415044268674,56.8177570656098,61.2296392929081
"2016-09-27",59.0848295342362,56.8133188624797,61.3572314121396
"2016-09-28",59.149892216922,56.770451841461,61.4999143873866
"2016-09-29",59.2369119249168,56.8063515976905,61.634287670845
"2016-09-30",59.3341868352454,56.8273674110445,61.8186270699592
"2016-10-01",59.4383628863582,56.8762969675208,61.9784960311179
"2016-10-02",59.5499077710779,56.8750313407369,62.1200590001315
"2016-10-03",59.6756028110019,56.9231903884334,62.3362013734087
"2016-10-04",59.8171282959515,57.014587202192,62.5550871708343
"2016-10-05",59.9564629079701,57.110864530967,62.8087232197599
"2016-10-06",60.0926685634917,57.1685358802432,62.9329418935101
"2016-10-07",60.223326428319,57.2181167436364,63.1184991050403
"2016-10-08",60.3507313387358,57.2982367980747,63.3293571871865
