"","mean","lower","upper"
"2019-07-10",66.0095337689015,65.5333437790987,66.4922761201259
"2019-07-11",66.014634682152,65.3567712431805,66.7085733940276
"2019-07-12",66.0232220537712,65.2085176613852,66.8873204881428
"2019-07-13",66.0283409334541,65.0939472184432,67.0306432618783
"2019-07-14",66.0340419860113,64.9758412995095,67.1642257824009
"2019-07-15",66.038393463343,64.8987574838854,67.3281639701645
"2019-07-16",66.0393562604156,64.8003869879097,67.4316915035941
"2019-07-17",66.0432276334929,64.6994138199257,67.5233688107752
"2019-07-18",66.0494148508832,64.6277097918693,67.6249763717989
"2019-07-19",66.06011284893,64.5803262114292,67.7274237777289
"2019-07-20",66.0646101915467,64.4782249001382,67.8297099167508
"2019-07-21",66.0736521402822,64.4418204123451,67.9537879882725
"2019-07-22",66.0839825128454,64.3646257615653,68.015440575251
"2019-07-23",66.0922327575932,64.3150832516676,68.118590357836
"2019-07-24",66.1102737559969,64.277935848985,68.2264394498417
"2019-07-25",66.1395518819504,64.2238396657905,68.299248840603
"2019-07-26",66.1748544422375,64.2002608612819,68.3993667846278
"2019-07-27",66.2094241441791,64.1361309360354,68.5358334212438
"2019-07-28",66.2423577203096,64.1168765662826,68.6202793554138
"2019-07-29",66.2827382765486,64.1029170399428,68.7474982781277
"2019-07-30",66.3194835206051,64.0918491190647,68.8455626016342
"2019-07-31",66.3597954119306,64.0666566462457,68.9694436984919
"2019-08-01",66.3961289618782,64.0235615403486,69.1036225718207
"2019-08-02",66.4328935678341,63.9989809809826,69.200020936637
"2019-08-03",66.4714997650082,63.9790899047108,69.3189382714168
"2019-08-04",66.4195354949207,63.8531333501263,69.3706660980633
"2019-08-05",66.235001051123,63.6661700896205,69.2489554487799
"2019-08-06",66.0476259236323,63.3961286004487,69.0840958461809
"2019-08-07",65.8585910837859,63.1688234146576,68.9852298138745
