"","mean","lower","upper"
"2015-10-11",12.7769586712191,12.6621857207556,12.8914436776724
"2015-10-12",12.783085360894,12.615763037287,12.9497367358547
"2015-10-13",12.7869978647479,12.5847777591359,12.9965436678883
"2015-10-14",12.7955890119512,12.5507054770621,13.0417521146817
"2015-10-15",12.8041406298812,12.5249968502098,13.0953926796516
"2015-10-16",12.8128221317402,12.5077926793892,13.134832135788
"2015-10-17",12.8207311355536,12.4815630100668,13.18675115384
"2015-10-18",12.8284536339338,12.4660913529409,13.2410192863476
"2015-10-19",12.8369990700055,12.4442804635508,13.2829269223839
"2015-10-20",12.8449699569842,12.4225060029776,13.3227699096783
"2015-10-21",12.8536261838457,12.4142585369306,13.379605184394
"2015-10-22",12.8625401959665,12.3840581482621,13.4183337146032
"2015-10-23",12.8735303333319,12.3664141417299,13.480761655942
"2015-10-24",12.8876963132485,12.3512013853613,13.5264453093446
"2015-10-25",12.907416703,12.3409499853862,13.5953712112345
"2015-10-26",12.9279303120201,12.3260084625212,13.6691474603903
"2015-10-27",12.9465570897145,12.3180419454818,13.7455865077278
"2015-10-28",12.9619702218123,12.2994663692175,13.8124770383429
"2015-10-29",12.9749954089727,12.2878339564077,13.8676509996209
"2015-10-30",12.9869011805214,12.2623435808431,13.921856529024
"2015-10-31",12.9917712320025,12.2408284910339,13.9625839896926
"2015-11-01",12.9902350051828,12.2234765705842,13.9950714603929
"2015-11-02",12.9884354824234,12.1956375287754,14.0143075688116
"2015-11-03",12.9918047704717,12.1758677001836,14.0548995509557
"2015-11-04",13.001560020214,12.1593015309172,14.1012418102944
"2015-11-05",13.0134486257337,12.1397636868896,14.1571077873778
"2015-11-06",13.0264164611282,12.1220303666798,14.201035203012
"2015-11-07",13.03836511431,12.105873356799,14.2606209347857
"2015-11-08",13.0500039253899,12.0862579551228,14.3323134249455
