"","mean","lower","upper"
"2019-03-16",63.6688177071726,62.8678052983385,64.4365535730582
"2019-03-17",63.9050764198991,62.7479803881545,65.0323898987523
"2019-03-18",64.1646863114737,62.7123516256584,65.5643042446217
"2019-03-19",64.4328315055938,62.7535098558009,66.0751111165891
"2019-03-20",64.7165590049959,62.8047043708283,66.5451884808762
"2019-03-21",64.9881155111336,62.8377378460973,67.0246642947367
"2019-03-22",65.2590078180285,62.9106143263946,67.5311939104379
"2019-03-23",65.504724953364,62.9686416690299,67.9631176217466
"2019-03-24",65.762436527473,63.0384521667929,68.4008182776412
"2019-03-25",65.9909878521168,63.0904692983572,68.7948862488111
"2019-03-26",66.1605571984457,63.0046822672435,69.1306180111031
"2019-03-27",66.3341282098628,63.0299953974675,69.4213847861251
"2019-03-28",66.5187987714227,63.1095276621408,69.7719016499027
"2019-03-29",66.6995517291309,63.1159036572345,70.1015254846722
"2019-03-30",66.8830202513751,63.0932945361486,70.4327181509208
"2019-03-31",67.066685376577,63.1776090154789,70.8179837361552
"2019-04-01",67.2427334261579,63.2634023369322,71.1719187385706
"2019-04-02",67.4210490209813,63.2782527154099,71.4951256567776
"2019-04-03",67.6017006891478,63.3477143273577,71.7779059567268
"2019-04-04",67.7539165063308,63.336460856677,72.0652923296552
"2019-04-05",67.8578977136202,63.3604628576564,72.3321693968752
"2019-04-06",67.9332899568471,63.2865749437821,72.5127091129837
"2019-04-07",67.9881683455946,63.2043279115188,72.7182036059633
"2019-04-08",68.0448427195141,63.1452813083541,72.8822980179228
"2019-04-09",68.100676784605,63.1315556080152,73.0210916605261
"2019-04-10",68.1515387886228,63.0154618961026,73.2394631623682
"2019-04-11",68.1867092583032,62.8656380675645,73.406147464612
"2019-04-12",68.2061495547249,62.7745589849303,73.4916699848835
"2019-04-13",68.2150759211929,62.7439241998678,73.6337118406135
