"","mean","lower","upper"
"2015-10-13",12.7153092816952,12.5929772041508,12.8298569922552
"2015-10-14",12.7128375989728,12.5364249418688,12.8853952732298
"2015-10-15",12.7104654890649,12.4896700427331,12.9289801403656
"2015-10-16",12.7087082903808,12.4486837733877,12.9670743115404
"2015-10-17",12.7056699476098,12.4156740275964,12.9945133611374
"2015-10-18",12.703020428703,12.3825966426587,13.0300765112383
"2015-10-19",12.7017958338063,12.3549859721674,13.0673821751061
"2015-10-20",12.699375836286,12.3247377069788,13.0972780602795
"2015-10-21",12.6961236454739,12.2948753558645,13.1244730768438
"2015-10-22",12.6960704246095,12.2566467445033,13.1599572676154
"2015-10-23",12.6989006451016,12.2358032435349,13.1935126796441
"2015-10-24",12.7039890809012,12.2094365195531,13.230531491485
"2015-10-25",12.7113103710618,12.1891822564848,13.2794741024554
"2015-10-26",12.7170977772802,12.1677534135792,13.3264194461861
"2015-10-27",12.7183048739041,12.1389856121764,13.3578612072896
"2015-10-28",12.7161614984366,12.1187945568401,13.3899005084435
"2015-10-29",12.7117925698081,12.0855746707374,13.418980508503
"2015-10-30",12.7056191255323,12.0427690194711,13.4409069682289
"2015-10-31",12.6923539585965,12.0019514832126,13.443809430008
"2015-11-01",12.6797017556771,11.9632700602796,13.4598560947972
"2015-11-02",12.680594474793,11.9322051620322,13.4924300973757
"2015-11-03",12.6862607260331,11.9066911907985,13.5280715449317
"2015-11-04",12.6927935510948,11.8914348978397,13.5790267692411
"2015-11-05",12.6976559506937,11.8764545749947,13.6141674090919
"2015-11-06",12.7037674122278,11.8525504851206,13.6619781369408
"2015-11-07",12.7105844169729,11.8221573959158,13.7151645848585
"2015-11-08",12.7208320962459,11.821283364749,13.770772877342
"2015-11-09",12.7321561820246,11.7966654258927,13.8294347993223
"2015-11-10",12.7440192283391,11.7653522526337,13.8883987641011
