"","mean","lower","upper"
"2017-02-25",70.8351788735661,70.026180546849,71.6370316633607
"2017-02-26",70.8839793166961,69.7305494236133,72.0257060130754
"2017-02-27",70.9276153578681,69.4850636471972,72.3289563170537
"2017-02-28",70.9822185784822,69.3493359657285,72.5854649473061
"2017-03-01",71.0517059551423,69.2450936987981,72.8520651167137
"2017-03-02",71.1232154492585,69.1125127087583,73.1524261865606
"2017-03-03",71.1885794127565,69.0128358331925,73.3520554831714
"2017-03-04",71.258860722891,69.005210052673,73.5751320642332
"2017-03-05",71.3203657387588,68.8887852399804,73.8223328655801
"2017-03-06",71.382731846883,68.8115310799627,74.0399005049519
"2017-03-07",71.4364893183026,68.7350322106708,74.1595247118504
"2017-03-08",71.4969219230417,68.6690381330077,74.3916552044153
"2017-03-09",71.5508278059163,68.6013162919264,74.5461767918023
"2017-03-10",71.6091427455229,68.5536404576676,74.6875595914518
"2017-03-11",71.6670092573684,68.4406439655,74.8688831644429
"2017-03-12",71.7256155702648,68.4760706385709,75.0886829534066
"2017-03-13",71.7908427901956,68.4583268226752,75.2264799716538
"2017-03-14",71.8559408123338,68.3358758738052,75.4437486397169
"2017-03-15",71.9196123000935,68.3069890302451,75.5823761217496
"2017-03-16",71.9847904298779,68.2580606877827,75.7985765151692
"2017-03-17",72.0483971590492,68.2421192058645,75.9271294000641
"2017-03-18",72.1180854207108,68.1791025192091,76.1328187419064
"2017-03-19",72.1859501790363,68.1736841948005,76.2192742247557
"2017-03-20",72.2627504581212,68.1348872050686,76.4162635952828
"2017-03-21",72.3451076960057,68.108408043525,76.6032236177229
"2017-03-22",72.4397450431704,68.139531572526,76.7880416234777
"2017-03-23",72.5410397944821,68.1097889543301,77.0065078964935
"2017-03-24",72.6337453352426,68.1759896568031,77.2175389302621
"2017-03-25",72.7242211327557,68.1614590924409,77.4596566037028
