"","mean","lower","upper"
"2018-04-13",64.2082870439843,63.6310724975387,64.7816974462858
"2018-04-14",64.2133860245792,63.3977378813633,65.0148533399075
"2018-04-15",64.2106094867579,63.223079601782,65.2051712151466
"2018-04-16",64.2136003615151,63.0819156187557,65.3704587381952
"2018-04-17",64.2289279882783,62.9466403073502,65.5449322085659
"2018-04-18",64.2393959404618,62.8198151417591,65.6679306356185
"2018-04-19",64.2538957610464,62.7293806790393,65.8311692450965
"2018-04-20",64.2604760653821,62.6436326661757,65.9274944361081
"2018-04-21",64.237990314987,62.5032178206312,66.022273270671
"2018-04-22",64.217525733268,62.397927305861,66.0944880722518
"2018-04-23",64.1999491798344,62.2966379765148,66.1746716995615
"2018-04-24",64.179847425857,62.179509177179,66.2492102009487
"2018-04-25",64.1624752466317,62.0749759500674,66.3435785584719
"2018-04-26",64.1431463672725,61.9974751906747,66.3944896832986
"2018-04-27",64.1197398351347,61.9200639049743,66.4684661856837
"2018-04-28",64.1058962239546,61.8266380688863,66.5817123306311
"2018-04-29",64.1035558523879,61.6976388832779,66.6532167422504
"2018-04-30",64.1105081373046,61.6233750332123,66.7495925380515
"2018-05-01",64.1054831843247,61.5527983688855,66.7786891092919
"2018-05-02",64.0945604697531,61.4612509858386,66.8328366340241
"2018-05-03",64.0834311988789,61.3693091289298,66.9444494623615
"2018-05-04",64.0673036722575,61.313983232016,66.9876015369414
"2018-05-05",64.0496847355525,61.2369614950087,67.0233653372547
"2018-05-06",64.0313359946954,61.1471989803044,67.0762979613116
"2018-05-07",64.0105954585603,61.0544204333471,67.1221079048819
"2018-05-08",64.0006266790138,60.9752648397351,67.1897777056311
"2018-05-09",63.9870742741373,60.8887099094479,67.251661577139
"2018-05-10",63.9736223792408,60.8089629035618,67.2968915633037
"2018-05-11",63.9602813433754,60.747007907575,67.417847258674
