"","mean","lower","upper"
"2016-10-21",56.0204431920533,55.4427868918469,56.6104093799819
"2016-10-22",56.147576867764,55.3036768572512,56.9975810740423
"2016-10-23",56.3041832907367,55.2672621189816,57.3544309194922
"2016-10-24",56.4724540093461,55.2693694284247,57.6964365758123
"2016-10-25",56.649328055675,55.2684717565112,58.0401318141658
"2016-10-26",56.8483507132239,55.3438303100391,58.4085780764019
"2016-10-27",57.0556969694313,55.4074588904736,58.7700014116362
"2016-10-28",57.2696906985004,55.4863892428515,59.1358988427094
"2016-10-29",57.4904348477775,55.6002504934498,59.4932645669426
"2016-10-30",57.701915564081,55.69359741711,59.8367088186268
"2016-10-31",57.9224783441975,55.7928416888636,60.1998545033402
"2016-11-01",58.1424338055921,55.8962213133757,60.6082085182085
"2016-11-02",58.3657244865148,55.9916285105217,61.0197451917519
"2016-11-03",58.5904042802325,56.0829107251134,61.3568907217899
"2016-11-04",58.8064173346916,56.1763097393464,61.7239199790869
"2016-11-05",59.0197197931974,56.2568227543981,62.0522726061504
"2016-11-06",59.2351817502343,56.3367665640378,62.3883120651929
"2016-11-07",59.4516227212804,56.4160221562454,62.7432769967583
"2016-11-08",59.6824608536078,56.5972916276003,63.1677166402829
"2016-11-09",59.922157056805,56.6845659778835,63.54715771205
"2016-11-10",60.1574833919462,56.7896874151284,63.9186311978228
"2016-11-11",60.396712547264,56.896711212044,64.2821448755053
"2016-11-12",60.6320563907173,57.0739102533698,64.6665369256468
"2016-11-13",60.8506847797138,57.1775269361922,65.077192617111
"2016-11-14",61.0372016505196,57.2600947965989,65.3440257561604
"2016-11-15",61.2072125721812,57.2935602828278,65.6601089096038
"2016-11-16",61.3685161259503,57.3792605404043,65.9165888689364
"2016-11-17",61.5388941581092,57.4809981802307,66.2129126885109
"2016-11-18",61.7198336197532,57.5451463684927,66.4993227060802
