"","mean","lower","upper"
"2019-02-18",58.0991517240811,57.3922773710691,58.7372168683102
"2019-02-19",58.4844046129462,57.4351012821961,59.3962516734834
"2019-02-20",58.8901405923696,57.5510127217197,60.0576353977672
"2019-02-21",59.2841612609717,57.6503884142253,60.6870072286437
"2019-02-22",59.6500450234103,57.7783476068151,61.2959403105283
"2019-02-23",60.0089668501599,57.9282143436469,61.8883078655085
"2019-02-24",60.3666504726499,58.0326597104826,62.4590934544872
"2019-02-25",60.7283986879933,58.1993014318258,63.0521113161425
"2019-02-26",61.0722712119243,58.3228543023072,63.5868485139813
"2019-02-27",61.3884614350398,58.4071412869356,64.1200790353038
"2019-02-28",61.6749849422649,58.5050493910988,64.5887608369651
"2019-03-01",61.9778535277187,58.5796121652786,65.1193230393628
"2019-03-02",62.314392604405,58.6795312428345,65.6364480146622
"2019-03-03",62.6739040684048,58.8683421137875,66.2176566755567
"2019-03-04",63.0547817257545,58.996280083953,66.821225099695
"2019-03-05",63.4683575775386,59.2092615649971,67.4690818066924
"2019-03-06",63.8802320375947,59.3956693204028,68.1880589340988
"2019-03-07",64.2779948947401,59.4845816063504,68.7674824179755
"2019-03-08",64.6695451951448,59.6920253072623,69.4231898002139
"2019-03-09",65.0115885481833,59.8712681339571,70.0032419703197
"2019-03-10",65.29956365244,60.0109101491032,70.5171912935593
"2019-03-11",65.6086701442192,60.0694756903691,71.0198332874425
"2019-03-12",65.9515083446674,60.184879589113,71.5955097916739
"2019-03-13",66.3264111947093,60.2857593457091,72.1724495473875
"2019-03-14",66.7144953367312,60.507781652463,72.7909650214177
"2019-03-15",67.0896421237218,60.6591016341509,73.4113105943106
"2019-03-16",67.4432759065768,60.7206289604392,74.033177346046
"2019-03-17",67.7983753769296,60.9516960943847,74.6371678918872
"2019-03-18",68.1326212136083,61.1026646486211,75.1787953409958
