"","mean","lower","upper"
"2016-10-29",56.2744410044613,55.7160155476178,56.8459714851313
"2016-10-30",56.4198075607544,55.6157235285251,57.2434376618818
"2016-10-31",56.56229265312,55.560033620574,57.5612152146671
"2016-11-01",56.7085383253393,55.5204215832451,57.8594631231629
"2016-11-02",56.8632921653417,55.5490046082698,58.1962784830133
"2016-11-03",57.0193987916862,55.5403800459871,58.5158141218066
"2016-11-04",57.1766675037812,55.5572617556602,58.8116665258637
"2016-11-05",57.3457288897407,55.6059824822431,59.111515351732
"2016-11-06",57.5181403415738,55.6209883749341,59.4112638286123
"2016-11-07",57.6894013597591,55.695211688671,59.7156357193037
"2016-11-08",57.8653589893602,55.7400193568388,60.0193211948702
"2016-11-09",58.043959094204,55.8036489098464,60.3372812819655
"2016-11-10",58.2268222804813,55.8421581414267,60.670106083184
"2016-11-11",58.4097611029542,55.9170226201078,60.9952327172424
"2016-11-12",58.5949297665772,55.9689001746629,61.3479425148821
"2016-11-13",58.7758352336544,56.0879865961382,61.6588982689275
"2016-11-14",58.9246701857641,56.1387711471737,61.8997170630611
"2016-11-15",59.05700762868,56.1978100081236,62.1657372069882
"2016-11-16",59.1873067342681,56.1993935212734,62.3734180038782
"2016-11-17",59.3193428291967,56.204937308863,62.6143897621145
"2016-11-18",59.445401134483,56.261859305244,62.8552203570891
"2016-11-19",59.5712690601332,56.31637704128,63.1237508052529
"2016-11-20",59.6985749663066,56.3347943165788,63.3527837915672
"2016-11-21",59.8290197137689,56.3739782729604,63.5521058404766
"2016-11-22",59.9872504446767,56.4095156784812,63.8848930408681
"2016-11-23",60.1551671167868,56.4856275740558,64.1784632519764
"2016-11-24",60.2968469157554,56.5395250892012,64.4475783021695
"2016-11-25",60.425550326244,56.5267998935843,64.6464211273857
"2016-11-26",60.5571068421503,56.5734259169352,64.8749660734402
