"","mean","lower","upper"
"2018-03-09",64.1973528977944,63.6599264474118,64.7294761809231
"2018-03-10",64.2900472689041,63.5095158727798,65.0807238397588
"2018-03-11",64.3903773514135,63.4330847323072,65.338368219889
"2018-03-12",64.4941345410863,63.3708804396428,65.6016640467139
"2018-03-13",64.5928105701033,63.3171406204671,65.8495086363009
"2018-03-14",64.6840562864191,63.2897366932916,66.0656380871277
"2018-03-15",64.7786568387304,63.2670288809257,66.254751212571
"2018-03-16",64.8763798160591,63.2362832269622,66.4799033307522
"2018-03-17",64.9750268502042,63.2522412832405,66.6992371759769
"2018-03-18",65.0806727675321,63.2028892216751,66.8872079397745
"2018-03-19",65.1873058296877,63.2397218568012,67.1256260065892
"2018-03-20",65.2998820596226,63.2642811269827,67.2832053685455
"2018-03-21",65.4033393044116,63.255756809726,67.500699512238
"2018-03-22",65.506094677384,63.2717683167403,67.7071825506007
"2018-03-23",65.6174205881066,63.2587029425769,67.8889880107607
"2018-03-24",65.7313809762858,63.2696017803441,68.1314856238528
"2018-03-25",65.8330033353578,63.2831059360625,68.306837827877
"2018-03-26",65.9427734656634,63.336088888553,68.4979393333017
"2018-03-27",66.054180440595,63.3286277181074,68.6639160550152
"2018-03-28",66.1634292816754,63.3418419968458,68.8713848083509
"2018-03-29",66.2543440210597,63.3412416128265,69.0278557001707
"2018-03-30",66.3261242437585,63.4070959531866,69.1728608228558
"2018-03-31",66.4008850871423,63.4241283545743,69.3534492348769
"2018-04-01",66.4761135613558,63.439339340912,69.4823287455372
"2018-04-02",66.5309393065083,63.4028098607957,69.6497917403608
"2018-04-03",66.5758843336488,63.3870451192072,69.7574180407027
"2018-04-04",66.6284420173006,63.337016899411,69.9071982759236
"2018-04-05",66.6797570758577,63.3255687476173,70.0380330527842
"2018-04-06",66.7287363569938,63.2890824466181,70.1743912479617
