"","mean","lower","upper"
"2019-02-09",56.9808679811377,56.2386660146975,57.6666157361608
"2019-02-10",57.1436341910612,56.0738959482316,58.1436169380456
"2019-02-11",57.3069656695609,55.933042007369,58.5305415516899
"2019-02-12",57.4884399678613,55.8600452979973,58.9107853141216
"2019-02-13",57.7050336702391,55.8325112161374,59.3536037032411
"2019-02-14",57.9377657278669,55.8030772039485,59.8381138049114
"2019-02-15",58.1852448216913,55.8199662159489,60.2714326019559
"2019-02-16",58.4455846020163,55.8700546793367,60.7838761010585
"2019-02-17",58.7301716983769,55.8765202904343,61.3041713850458
"2019-02-18",59.0192784304073,55.9088261732104,61.8678624381469
"2019-02-19",59.3227986194916,56.0065826731836,62.4088252537214
"2019-02-20",59.6288054770531,56.1320969611222,62.9304179175952
"2019-02-21",59.9165314569893,56.1736185959701,63.4792009489336
"2019-02-22",60.1664516342349,56.2225968003575,63.9287164419534
"2019-02-23",60.3901987966012,56.2533364354964,64.440642674298
"2019-02-24",60.6289013537882,56.2408120019079,64.9171741361203
"2019-02-25",60.9050807090563,56.3009034493432,65.4436553199944
"2019-02-26",61.2307284231018,56.3501823772087,66.0679627076016
"2019-02-27",61.5670261816118,56.4784399041621,66.621310957819
"2019-02-28",61.8902991862941,56.5914404455506,67.260456287876
"2019-03-01",62.2077721015184,56.6679781115134,67.8776674302153
"2019-03-02",62.5253793406401,56.7418868455233,68.4633367103706
"2019-03-03",62.8410400818348,56.8271802770703,69.0657128707662
"2019-03-04",63.1530230376588,56.8507087699046,69.6184501053508
"2019-03-05",63.4736345989699,56.9457771577641,70.318451356753
"2019-03-06",63.804289416246,57.0747009220955,70.9838534717589
"2019-03-07",64.1168524739593,57.1870850742367,71.5830986320259
"2019-03-08",64.4364974498578,57.2127510475752,72.1311101618389
"2019-03-09",64.7117322785183,57.2424015590485,72.7262070557548
